order_line_id,order_id,order_date,customer_id,product_id,quantity,unit_price,discount_pct,sales_channel,payment_mode,order_status
OL00642-1,O00642,2025-09-20,C076,P009,1,101.22,0.0800,Online,Wallet,COMPLETED
OL00643-1,O00643,2025-09-20,C058,P008,2,39.66,0.0700,Online,Wallet,COMPLETED
OL00643-2,O00643,2025-09-20,C058,P015,1,64.08,0.0800,Online,Wallet,COMPLETED
OL00644-1,O00644,2025-09-20,C045,P016,1,74.43,0.0600,Online,Bank Transfer,COMPLETED
OL00644-2,O00644,2025-09-20,C045,P007,3,69.70,0.0500,Online,Bank Transfer,COMPLETED
OL00645-1,O00645,2025-09-21,C045,P012,1,49.47,0.0700,Partner,Card,COMPLETED
OL00645-2,O00645,2025-09-21,C045,P010,2,85.63,0.0900,Partner,Card,COMPLETED
OL00646-1,O00646,2025-09-21,C051,P004,1,110.82,0.0800,Partner,Bank Transfer,COMPLETED
OL00647-1,O00647,2025-09-21,C009,P013,4,89.73,0.0800,Partner,UPI,COMPLETED
OL00647-2,O00647,2025-09-21,C009,P005,4,337.19,0.0900,Partner,UPI,COMPLETED
OL00647-3,O00647,2025-09-21,C009,P015,2,65.00,0.0700,Partner,UPI,COMPLETED
OL00648-1,O00648,2025-09-22,C067,P013,2,90.45,0.0500,Retail,Card,COMPLETED
OL00649-1,O00649,2025-09-22,C014,P016,3,75.03,0.1400,Partner,Wallet,COMPLETED
OL00650-1,O00650,2025-09-22,C038,P001,1,89.30,0.0800,Retail,Bank Transfer,COMPLETED
OL00650-2,O00650,2025-09-22,C038,P008,2,39.75,0.0900,Retail,Bank Transfer,COMPLETED
OL00650-3,O00650,2025-09-22,C038,P007,5,69.93,0.0800,Retail,Bank Transfer,COMPLETED
OL00651-1,O00651,2025-09-23,C038,P002,1,191.16,0.0700,Retail,Bank Transfer,COMPLETED
OL00651-2,O00651,2025-09-23,C038,P004,4,111.35,0.0800,Retail,Bank Transfer,COMPLETED
OL00651-3,O00651,2025-09-23,C038,P015,1,64.19,0.0800,Retail,Bank Transfer,COMPLETED
OL00652-1,O00652,2025-09-23,C011,P008,4,39.67,0.1100,Online,Card,COMPLETED
OL00652-2,O00652,2025-09-23,C011,P003,4,241.68,0.0900,Online,Card,COMPLETED
OL00653-1,O00653,2025-09-24,C012,P004,1,110.97,0.0400,Retail,Bank Transfer,COMPLETED
OL00653-2,O00653,2025-09-24,C012,P011,2,29.20,0.0400,Retail,Bank Transfer,COMPLETED
OL00654-1,O00654,2025-09-24,C027,P004,1,112.12,0.0800,Partner,Card,COMPLETED
OL00654-2,O00654,2025-09-24,C027,P011,1,29.44,0.0800,Partner,Card,COMPLETED
OL00655-1,O00655,2025-09-24,C058,P003,1,241.26,0.0600,Online,UPI,COMPLETED
OL00656-1,O00656,2025-09-25,C032,P006,2,456.44,0.0900,Online,Bank Transfer,COMPLETED
OL00657-1,O00657,2025-09-25,C035,P008,1,39.60,0.0900,Online,UPI,COMPLETED
OL00657-2,O00657,2025-09-25,C035,P016,1,74.42,0.1000,Online,UPI,COMPLETED
OL00658-1,O00658,2025-09-25,C045,P014,2,34.86,0.0600,Online,Wallet,COMPLETED
OL00659-1,O00659,2025-09-26,C033,P005,1,333.10,0.0300,Retail,Card,COMPLETED
OL00660-1,O00660,2025-09-26,C068,P016,2,74.81,0.1100,Online,Card,COMPLETED
OL00661-1,O00661,2025-09-26,C031,P005,2,337.97,0.0800,Online,Card,COMPLETED
OL00661-2,O00661,2025-09-26,C031,P010,4,86.05,0.0600,Online,Card,COMPLETED
OL00662-1,O00662,2025-09-27,C045,P005,1,339.17,0.0500,Online,Card,COMPLETED
OL00662-2,O00662,2025-09-27,C045,P016,2,76.24,0.0500,Online,Card,COMPLETED
OL00663-1,O00663,2025-09-27,C004,P016,2,74.92,0.0400,Retail,Bank Transfer,COMPLETED
OL00664-1,O00664,2025-09-27,C014,P009,4,99.84,0.1100,Online,Card,COMPLETED
OL00665-1,O00665,2025-09-28,C032,P003,2,239.71,0.0900,Online,Bank Transfer,COMPLETED
OL00665-2,O00665,2025-09-28,C032,P008,1,39.14,0.0900,Online,Bank Transfer,COMPLETED
OL00665-3,O00665,2025-09-28,C032,P004,3,111.00,0.1000,Online,Bank Transfer,COMPLETED
OL00666-1,O00666,2025-09-28,C062,P004,3,110.03,0.1000,Online,Bank Transfer,COMPLETED
OL00666-2,O00666,2025-09-28,C062,P011,3,29.36,0.0900,Online,Bank Transfer,COMPLETED
OL00666-3,O00666,2025-09-28,C062,P009,1,99.25,0.0900,Online,Bank Transfer,COMPLETED
OL00667-1,O00667,2025-09-28,C061,P016,1,74.11,0.0600,Online,Wallet,COMPLETED
OL00667-2,O00667,2025-09-28,C061,P007,2,70.20,0.0700,Online,Wallet,COMPLETED
OL00668-1,O00668,2025-09-29,C002,P008,4,40.01,0.0700,Retail,Card,COMPLETED
OL00668-2,O00668,2025-09-29,C002,P013,4,90.23,0.0900,Retail,Card,COMPLETED
OL00669-1,O00669,2025-09-29,C054,P009,2,101.13,0.0800,Partner,Card,COMPLETED
OL00670-1,O00670,2025-09-29,C036,P012,1,50.08,0.0400,Retail,Bank Transfer,COMPLETED
OL00671-1,O00671,2025-09-30,C078,P016,3,74.69,0.0600,Online,UPI,COMPLETED
OL00671-2,O00671,2025-09-30,C078,P005,1,335.39,0.0500,Online,UPI,COMPLETED
OL00672-1,O00672,2025-09-30,C023,P013,2,89.62,0.1100,Online,Bank Transfer,COMPLETED
OL00673-1,O00673,2025-09-30,C020,P003,1,242.43,0.0700,Retail,UPI,COMPLETED
OL00674-1,O00674,2025-10-01,C015,P013,5,89.85,0.0700,Partner,Wallet,COMPLETED
OL00675-1,O00675,2025-10-01,C049,P001,1,90.90,0.0500,Retail,Bank Transfer,COMPLETED
OL00675-2,O00675,2025-10-01,C049,P016,2,76.14,0.0400,Retail,Bank Transfer,COMPLETED
OL00675-3,O00675,2025-10-01,C049,P008,3,39.73,0.0500,Retail,Bank Transfer,COMPLETED
OL00676-1,O00676,2025-10-01,C075,P010,5,85.72,0.0500,Online,Card,COMPLETED
OL00676-2,O00676,2025-10-01,C075,P009,4,101.09,0.0400,Online,Card,COMPLETED
OL00677-1,O00677,2025-10-02,C017,P008,3,39.73,0.0900,Online,UPI,COMPLETED
OL00677-2,O00677,2025-10-02,C017,P013,2,91.86,0.0900,Online,UPI,COMPLETED
OL00677-3,O00677,2025-10-02,C017,P006,2,455.65,0.1000,Online,UPI,COMPLETED
OL00678-1,O00678,2025-10-02,C077,P013,1,91.17,0.1000,Online,Bank Transfer,COMPLETED
OL00679-1,O00679,2025-10-02,C063,P001,3,91.73,0.0300,Retail,Card,CANCELLED
OL00679-2,O00679,2025-10-02,C063,P009,4,99.58,0.0400,Retail,Card,CANCELLED
OL00680-1,O00680,2025-10-03,C039,P007,1,69.86,0.0400,Online,Wallet,COMPLETED
OL00680-2,O00680,2025-10-03,C039,P011,3,29.62,0.0500,Online,Wallet,COMPLETED
OL00680-3,O00680,2025-10-03,C039,P016,2,76.34,0.0400,Online,Wallet,COMPLETED
OL00681-1,O00681,2025-10-03,C072,P003,1,242.27,0.0300,Retail,Bank Transfer,COMPLETED
OL00682-1,O00682,2025-10-03,C055,P011,5,29.70,0.0900,Partner,Bank Transfer,COMPLETED
OL00682-2,O00682,2025-10-03,C055,P014,3,34.27,0.1000,Partner,Bank Transfer,COMPLETED
OL00683-1,O00683,2025-10-03,C014,P002,3,192.76,0.1000,Online,Wallet,COMPLETED
OL00683-2,O00683,2025-10-03,C014,P007,4,69.77,0.1100,Online,Wallet,COMPLETED
OL00684-1,O00684,2025-10-04,C033,P013,1,90.50,0.0400,Online,UPI,COMPLETED
OL00684-2,O00684,2025-10-04,C033,P011,3,29.27,0.0500,Online,UPI,COMPLETED
OL00684-3,O00684,2025-10-04,C033,P016,2,75.41,0.0400,Online,UPI,COMPLETED
OL00685-1,O00685,2025-10-04,C007,P002,1,191.24,0.0600,Online,Bank Transfer,COMPLETED
OL00686-1,O00686,2025-10-04,C007,P008,1,39.62,0.0700,Online,Wallet,COMPLETED
OL00686-2,O00686,2025-10-04,C007,P004,2,110.95,0.0800,Online,Wallet,COMPLETED
OL00687-1,O00687,2025-10-05,C053,P009,3,101.83,0.1100,Online,Card,COMPLETED
OL00687-2,O00687,2025-10-05,C053,P010,2,86.01,0.1000,Online,Card,COMPLETED
OL00688-1,O00688,2025-10-05,C051,P002,1,192.75,0.0400,Retail,UPI,COMPLETED
OL00688-2,O00688,2025-10-05,C051,P008,1,39.98,0.0300,Retail,UPI,COMPLETED
OL00689-1,O00689,2025-10-05,C072,P007,3,70.19,0.0500,Online,Card,COMPLETED
OL00690-1,O00690,2025-10-06,C052,P008,2,39.66,0.0500,Retail,Wallet,COMPLETED
OL00691-1,O00691,2025-10-06,C024,P001,2,91.63,0.0900,Partner,UPI,COMPLETED
OL00692-1,O00692,2025-10-06,C049,P016,1,75.04,0.1100,Partner,UPI,RETURNED
OL00692-2,O00692,2025-10-06,C049,P009,4,101.92,0.1100,Partner,UPI,RETURNED
OL00693-1,O00693,2025-10-07,C027,P015,3,64.69,0.0200,Retail,Bank Transfer,COMPLETED
OL00694-1,O00694,2025-10-07,C050,P008,5,39.67,0.1000,Online,Wallet,COMPLETED
OL00694-2,O00694,2025-10-07,C050,P011,5,29.25,0.1100,Online,Wallet,COMPLETED
OL00695-1,O00695,2025-10-07,C074,P006,1,452.12,0.1100,Online,Wallet,COMPLETED
OL00696-1,O00696,2025-10-08,C055,P011,1,29.75,0.0400,Retail,UPI,COMPLETED
OL00697-1,O00697,2025-10-08,C061,P016,2,74.56,0.0500,Retail,Bank Transfer,COMPLETED
OL00697-2,O00697,2025-10-08,C061,P011,3,29.38,0.0400,Retail,Bank Transfer,COMPLETED
OL00697-3,O00697,2025-10-08,C061,P005,1,336.47,0.0500,Retail,Bank Transfer,COMPLETED
OL00698-1,O00698,2025-10-08,C051,P012,1,50.28,0.0500,Online,UPI,COMPLETED
OL00698-2,O00698,2025-10-08,C051,P007,2,70.64,0.0500,Online,UPI,COMPLETED
OL00699-1,O00699,2025-10-09,C080,P016,1,75.47,0.0900,Online,Wallet,COMPLETED
OL00700-1,O00700,2025-10-09,C009,P015,1,64.75,0.0600,Online,Bank Transfer,COMPLETED
OL00700-2,O00700,2025-10-09,C009,P001,1,89.44,0.0600,Online,Bank Transfer,COMPLETED
OL00701-1,O00701,2025-10-09,C005,P001,3,89.77,0.1000,Online,Card,COMPLETED
OL00702-1,O00702,2025-10-10,C020,P003,1,243.95,0.1400,Partner,Card,COMPLETED
OL00702-2,O00702,2025-10-10,C020,P012,2,50.51,0.1300,Partner,Card,COMPLETED
OL00703-1,O00703,2025-10-10,C028,P008,2,39.57,0.1100,Partner,Card,COMPLETED
OL00703-2,O00703,2025-10-10,C028,P012,1,50.20,0.1000,Partner,Card,COMPLETED
OL00704-1,O00704,2025-10-10,C002,P013,4,90.28,0.0900,Online,Bank Transfer,COMPLETED
OL00704-2,O00704,2025-10-10,C002,P008,2,39.38,0.1000,Online,Bank Transfer,COMPLETED
OL00705-1,O00705,2025-10-11,C014,P009,3,99.30,0.0900,Retail,Bank Transfer,COMPLETED
OL00705-2,O00705,2025-10-11,C014,P002,3,193.41,0.0700,Retail,Bank Transfer,COMPLETED
OL00705-3,O00705,2025-10-11,C014,P008,5,39.81,0.0900,Retail,Bank Transfer,COMPLETED
OL00706-1,O00706,2025-10-11,C035,P012,1,49.95,0.1300,Partner,UPI,COMPLETED
OL00706-2,O00706,2025-10-11,C035,P009,1,100.66,0.1200,Partner,UPI,COMPLETED
OL00707-1,O00707,2025-10-11,C025,P015,5,65.92,0.0800,Online,Card,COMPLETED
OL00707-2,O00707,2025-10-11,C025,P013,5,91.11,0.0600,Online,Card,COMPLETED
OL00708-1,O00708,2025-10-12,C075,P001,1,91.67,0.0400,Retail,Bank Transfer,COMPLETED
OL00709-1,O00709,2025-10-12,C074,P007,1,69.23,0.1100,Online,UPI,COMPLETED
OL00709-2,O00709,2025-10-12,C074,P002,3,194.62,0.0900,Online,UPI,COMPLETED
OL00710-1,O00710,2025-10-12,C008,P005,3,331.44,0.0800,Retail,Bank Transfer,COMPLETED
OL00710-2,O00710,2025-10-12,C008,P008,1,40.23,0.0800,Retail,Bank Transfer,COMPLETED
OL00711-1,O00711,2025-10-13,C042,P003,1,243.75,0.0400,Online,Bank Transfer,COMPLETED
OL00711-2,O00711,2025-10-13,C042,P010,4,86.07,0.0600,Online,Bank Transfer,COMPLETED
OL00712-1,O00712,2025-10-13,C043,P002,5,190.51,0.0500,Retail,Wallet,COMPLETED
OL00713-1,O00713,2025-10-13,C043,P003,2,241.61,0.0600,Online,UPI,COMPLETED
OL00714-1,O00714,2025-10-14,C050,P016,3,74.22,0.1200,Partner,Wallet,COMPLETED
OL00714-2,O00714,2025-10-14,C050,P008,2,39.38,0.1300,Partner,Wallet,COMPLETED
OL00714-3,O00714,2025-10-14,C050,P012,3,49.74,0.1400,Partner,Wallet,COMPLETED
OL00715-1,O00715,2025-10-14,C009,P010,1,86.15,0.0600,Online,Card,COMPLETED
OL00715-2,O00715,2025-10-14,C009,P009,2,101.44,0.0400,Online,Card,COMPLETED
OL00716-1,O00716,2025-10-14,C043,P005,2,335.90,0.0800,Online,Card,COMPLETED
OL00716-2,O00716,2025-10-14,C043,P006,1,456.04,0.0600,Online,Card,COMPLETED
OL00717-1,O00717,2025-10-15,C062,P008,3,39.61,0.1000,Online,Wallet,COMPLETED
OL00717-2,O00717,2025-10-15,C062,P004,1,112.28,0.1100,Online,Wallet,COMPLETED
OL00718-1,O00718,2025-10-15,C038,P006,1,459.10,0.1000,Online,Bank Transfer,COMPLETED
OL00719-1,O00719,2025-10-15,C059,P006,2,455.62,0.0700,Retail,UPI,COMPLETED
OL00719-2,O00719,2025-10-15,C059,P001,1,90.86,0.0700,Retail,UPI,COMPLETED
OL00720-1,O00720,2025-10-16,C071,P001,2,91.19,0.0700,Retail,Card,COMPLETED
OL00721-1,O00721,2025-10-16,C017,P008,1,39.41,0.1100,Online,UPI,COMPLETED
OL00721-2,O00721,2025-10-16,C017,P004,1,111.92,0.1000,Online,UPI,COMPLETED
OL00722-1,O00722,2025-10-16,C065,P005,3,339.20,0.1000,Online,UPI,COMPLETED
OL00722-2,O00722,2025-10-16,C065,P008,1,39.54,0.1100,Online,UPI,COMPLETED
OL00722-3,O00722,2025-10-16,C065,P016,1,75.38,0.1100,Online,UPI,COMPLETED
OL00723-1,O00723,2025-10-17,C048,P009,3,99.59,0.0400,Online,Bank Transfer,COMPLETED
OL00723-2,O00723,2025-10-17,C048,P001,1,89.98,0.0400,Online,Bank Transfer,COMPLETED
OL00724-1,O00724,2025-10-17,C035,P012,2,49.70,0.1000,Online,Bank Transfer,COMPLETED
OL00725-1,O00725,2025-10-17,C003,P016,3,75.55,0.0300,Retail,UPI,COMPLETED
OL00726-1,O00726,2025-10-18,C022,P005,2,336.19,0.0500,Retail,Card,COMPLETED
OL00726-2,O00726,2025-10-18,C022,P008,2,39.13,0.0500,Retail,Card,COMPLETED
OL00727-1,O00727,2025-10-18,C065,P001,4,90.41,0.0800,Retail,Wallet,COMPLETED
OL00727-2,O00727,2025-10-18,C065,P012,2,50.33,0.0700,Retail,Wallet,COMPLETED
OL00727-3,O00727,2025-10-18,C065,P014,1,35.02,0.0900,Retail,Wallet,COMPLETED
OL00728-1,O00728,2025-10-18,C032,P015,3,64.53,0.1100,Online,Card,COMPLETED
OL00729-1,O00729,2025-10-19,C015,P004,3,109.83,0.0300,Retail,Wallet,COMPLETED
OL00730-1,O00730,2025-10-19,C050,P002,4,194.90,0.0900,Online,Bank Transfer,COMPLETED
OL00730-2,O00730,2025-10-19,C050,P008,5,39.68,0.1100,Online,Bank Transfer,COMPLETED
OL00731-1,O00731,2025-10-19,C064,P003,2,243.25,0.0600,Retail,Bank Transfer,COMPLETED
OL00732-1,O00732,2025-10-20,C046,P007,2,70.52,0.0800,Online,UPI,COMPLETED
OL00732-2,O00732,2025-10-20,C046,P005,1,335.75,0.0700,Online,UPI,COMPLETED
OL00732-3,O00732,2025-10-20,C046,P012,1,49.84,0.0700,Online,UPI,COMPLETED
OL00733-1,O00733,2025-10-20,C072,P005,4,334.26,0.0600,Online,Bank Transfer,COMPLETED
OL00733-2,O00733,2025-10-20,C072,P009,4,101.35,0.0500,Online,Bank Transfer,COMPLETED
OL00734-1,O00734,2025-10-20,C026,P004,3,112.44,0.1400,Partner,UPI,COMPLETED
OL00734-2,O00734,2025-10-20,C026,P001,2,91.08,0.1400,Partner,UPI,COMPLETED
OL00734-3,O00734,2025-10-20,C026,P015,3,65.99,0.1300,Partner,UPI,COMPLETED
OL00735-1,O00735,2025-10-21,C047,P012,3,50.45,0.0700,Retail,Card,COMPLETED
OL00735-2,O00735,2025-10-21,C047,P006,4,459.35,0.0800,Retail,Card,COMPLETED
OL00736-1,O00736,2025-10-21,C069,P012,1,50.52,0.0500,Online,Wallet,COMPLETED
OL00736-2,O00736,2025-10-21,C069,P007,2,70.28,0.0500,Online,Wallet,COMPLETED
OL00737-1,O00737,2025-10-21,C027,P016,1,75.30,0.0900,Partner,Wallet,COMPLETED
OL00737-2,O00737,2025-10-21,C027,P011,1,29.87,0.0700,Partner,Wallet,COMPLETED
OL00738-1,O00738,2025-10-22,C029,P016,3,75.15,0.1000,Online,Wallet,COMPLETED
OL00739-1,O00739,2025-10-22,C050,P013,4,89.87,0.0800,Retail,UPI,COMPLETED
OL00740-1,O00740,2025-10-22,C035,P005,4,339.18,0.1100,Online,Bank Transfer,COMPLETED
OL00740-2,O00740,2025-10-22,C035,P015,2,65.61,0.0900,Online,Bank Transfer,COMPLETED
OL00741-1,O00741,2025-10-23,C049,P009,1,99.49,0.1100,Partner,Wallet,COMPLETED
OL00741-2,O00741,2025-10-23,C049,P016,2,75.78,0.1100,Partner,Wallet,COMPLETED
OL00742-1,O00742,2025-10-23,C012,P016,2,74.93,0.0400,Online,UPI,COMPLETED
OL00743-1,O00743,2025-10-23,C076,P006,4,457.59,0.1100,Partner,Wallet,COMPLETED
OL00743-2,O00743,2025-10-23,C076,P003,3,243.90,0.0900,Partner,Wallet,COMPLETED
OL00744-1,O00744,2025-10-24,C046,P014,2,34.90,0.0600,Online,UPI,COMPLETED
OL00744-2,O00744,2025-10-24,C046,P001,1,90.99,0.0600,Online,UPI,COMPLETED
OL00745-1,O00745,2025-10-24,C004,P004,3,111.25,0.0500,Retail,Card,COMPLETED
OL00746-1,O00746,2025-10-24,C079,P011,1,29.70,0.0700,Online,UPI,COMPLETED
OL00747-1,O00747,2025-10-25,C024,P015,2,64.84,0.0800,Partner,Wallet,COMPLETED
OL00748-1,O00748,2025-10-25,C012,P006,1,452.07,0.0600,Online,UPI,COMPLETED
OL00749-1,O00749,2025-10-25,C014,P007,3,69.94,0.0700,Retail,Card,COMPLETED
OL00750-1,O00750,2025-10-26,C061,P014,3,34.20,0.0500,Retail,UPI,COMPLETED
OL00750-2,O00750,2025-10-26,C061,P004,4,109.48,0.0600,Retail,UPI,COMPLETED
OL00751-1,O00751,2025-10-26,C052,P002,2,190.16,0.0800,Online,Wallet,CANCELLED
OL00751-2,O00751,2025-10-26,C052,P005,5,337.95,0.0700,Online,Wallet,CANCELLED
OL00752-1,O00752,2025-10-26,C031,P011,3,29.63,0.0700,Online,Card,COMPLETED
OL00753-1,O00753,2025-10-27,C001,P009,1,102.02,0.0600,Online,Bank Transfer,COMPLETED
OL00754-1,O00754,2025-10-27,C067,P002,3,192.43,0.0700,Online,Bank Transfer,COMPLETED
OL00755-1,O00755,2025-10-27,C013,P016,1,75.52,0.0700,Online,Card,COMPLETED
OL00756-1,O00756,2025-10-27,C049,P013,1,90.74,0.0800,Online,Wallet,COMPLETED
OL00757-1,O00757,2025-10-28,C078,P016,5,75.20,0.0800,Partner,UPI,COMPLETED
OL00758-1,O00758,2025-10-28,C006,P007,1,70.34,0.0600,Online,Wallet,COMPLETED
OL00758-2,O00758,2025-10-28,C006,P008,3,39.38,0.0600,Online,Wallet,COMPLETED
OL00759-1,O00759,2025-10-28,C047,P009,3,99.77,0.0800,Retail,Bank Transfer,COMPLETED
OL00760-1,O00760,2025-10-29,C051,P003,2,246.34,0.0800,Partner,Bank Transfer,COMPLETED
OL00760-2,O00760,2025-10-29,C051,P002,4,189.98,0.0900,Partner,Bank Transfer,COMPLETED
OL00761-1,O00761,2025-10-29,C066,P002,2,194.13,0.0200,Retail,Card,COMPLETED
OL00761-2,O00761,2025-10-29,C066,P007,4,70.36,0.0400,Retail,Card,COMPLETED
OL00762-1,O00762,2025-10-29,C050,P016,3,76.16,0.1100,Online,Card,COMPLETED
OL00763-1,O00763,2025-10-30,C054,P016,2,75.46,0.0900,Partner,Wallet,COMPLETED
OL00764-1,O00764,2025-10-30,C023,P001,3,89.59,0.1100,Online,UPI,COMPLETED
OL00765-1,O00765,2025-10-30,C014,P004,3,110.68,0.0900,Online,Bank Transfer,COMPLETED
OL00766-1,O00766,2025-10-31,C016,P012,3,50.53,0.0800,Online,Card,COMPLETED
OL00766-2,O00766,2025-10-31,C016,P004,1,110.95,0.0700,Online,Card,COMPLETED
OL00767-1,O00767,2025-10-31,C031,P007,3,70.19,0.0500,Retail,Bank Transfer,RETURNED
OL00767-2,O00767,2025-10-31,C031,P005,4,334.53,0.0500,Retail,Bank Transfer,RETURNED
OL00767-3,O00767,2025-10-31,C031,P001,2,91.16,0.0500,Retail,Bank Transfer,RETURNED
OL00768-1,O00768,2025-10-31,C004,P008,3,39.71,0.0600,Retail,UPI,COMPLETED
OL00768-2,O00768,2025-10-31,C004,P004,2,110.10,0.0400,Retail,UPI,COMPLETED
OL00768-3,O00768,2025-10-31,C004,P015,2,64.24,0.0400,Retail,UPI,COMPLETED
OL00769-1,O00769,2025-11-01,C003,P016,2,74.46,0.0700,Partner,Bank Transfer,COMPLETED
OL00770-1,O00770,2025-11-01,C004,P009,3,100.45,0.0400,Retail,Bank Transfer,COMPLETED
OL00770-2,O00770,2025-11-01,C004,P014,1,34.72,0.0500,Retail,Bank Transfer,COMPLETED
OL00770-3,O00770,2025-11-01,C004,P004,2,109.89,0.0400,Retail,Bank Transfer,COMPLETED
OL00771-1,O00771,2025-11-01,C008,P009,2,102.26,0.0900,Retail,Card,COMPLETED
OL00771-2,O00771,2025-11-01,C008,P005,1,340.13,0.0700,Retail,Card,COMPLETED
OL00772-1,O00772,2025-11-02,C032,P001,2,91.28,0.0900,Retail,UPI,COMPLETED
OL00773-1,O00773,2025-11-02,C006,P011,2,29.83,0.0600,Online,Bank Transfer,COMPLETED
OL00774-1,O00774,2025-11-02,C071,P002,2,190.72,0.1000,Online,UPI,COMPLETED
OL00775-1,O00775,2025-11-03,C054,P014,2,34.74,0.0500,Online,Card,COMPLETED
OL00775-2,O00775,2025-11-03,C054,P010,2,86.22,0.0600,Online,Card,COMPLETED
OL00776-1,O00776,2025-11-03,C018,P012,3,49.89,0.0200,Retail,Bank Transfer,COMPLETED
OL00776-2,O00776,2025-11-03,C018,P002,2,191.41,0.0200,Retail,Bank Transfer,COMPLETED
OL00777-1,O00777,2025-11-03,C061,P010,2,84.99,0.0600,Retail,Wallet,COMPLETED
OL00777-2,O00777,2025-11-03,C061,P004,1,109.56,0.0600,Retail,Wallet,COMPLETED
OL00778-1,O00778,2025-11-04,C016,P011,2,29.50,0.1000,Partner,Bank Transfer,COMPLETED
OL00779-1,O00779,2025-11-04,C013,P011,5,29.50,0.0900,Partner,Bank Transfer,COMPLETED
OL00780-1,O00780,2025-11-04,C046,P003,2,241.84,0.0800,Online,Bank Transfer,COMPLETED
OL00781-1,O00781,2025-11-05,C018,P003,2,246.14,0.0400,Retail,Bank Transfer,COMPLETED
OL00781-2,O00781,2025-11-05,C018,P006,2,453.13,0.0200,Retail,Bank Transfer,COMPLETED
OL00781-3,O00781,2025-11-05,C018,P014,1,34.49,0.0400,Retail,Bank Transfer,COMPLETED
OL00782-1,O00782,2025-11-05,C061,P002,4,191.85,0.0400,Retail,Bank Transfer,COMPLETED
OL00782-2,O00782,2025-11-05,C061,P012,1,49.29,0.0400,Retail,Bank Transfer,COMPLETED
OL00783-1,O00783,2025-11-05,C010,P007,1,69.61,0.0700,Online,Card,COMPLETED
OL00783-2,O00783,2025-11-05,C010,P001,1,91.35,0.0600,Online,Card,COMPLETED
OL00783-3,O00783,2025-11-05,C010,P005,3,334.64,0.0600,Online,Card,COMPLETED
OL00784-1,O00784,2025-11-06,C067,P011,5,29.83,0.0700,Online,Card,COMPLETED
OL00785-1,O00785,2025-11-06,C015,P004,1,111.91,0.0400,Online,Card,COMPLETED
OL00785-2,O00785,2025-11-06,C015,P007,1,71.07,0.0400,Online,Card,COMPLETED
OL00786-1,O00786,2025-11-06,C030,P001,2,91.53,0.0600,Online,Bank Transfer,COMPLETED
OL00787-1,O00787,2025-11-07,C024,P003,1,246.13,0.0400,Online,Card,COMPLETED
OL00788-1,O00788,2025-11-07,C012,P003,3,244.99,0.0200,Retail,Bank Transfer,COMPLETED
OL00788-2,O00788,2025-11-07,C012,P016,3,76.10,0.0300,Retail,Bank Transfer,COMPLETED
OL00789-1,O00789,2025-11-07,C040,P016,4,75.95,0.0400,Retail,UPI,COMPLETED
OL00790-1,O00790,2025-11-08,C012,P003,2,241.37,0.0500,Online,Bank Transfer,COMPLETED
OL00790-2,O00790,2025-11-08,C012,P004,2,111.78,0.0400,Online,Bank Transfer,COMPLETED
OL00791-1,O00791,2025-11-08,C079,P003,1,244.73,0.0500,Retail,Bank Transfer,COMPLETED
OL00792-1,O00792,2025-11-08,C071,P007,2,69.66,0.1100,Online,Card,COMPLETED
OL00792-2,O00792,2025-11-08,C071,P002,3,194.61,0.1100,Online,Card,COMPLETED
OL00792-3,O00792,2025-11-08,C071,P014,2,34.36,0.1100,Online,Card,COMPLETED
OL00793-1,O00793,2025-11-09,C029,P015,2,64.85,0.0800,Retail,Wallet,COMPLETED
OL00794-1,O00794,2025-11-09,C047,P002,1,191.71,0.1400,Partner,Wallet,COMPLETED
OL00794-2,O00794,2025-11-09,C047,P013,1,92.09,0.1200,Partner,Wallet,COMPLETED
OL00795-1,O00795,2025-11-09,C022,P012,3,49.65,0.0600,Retail,UPI,COMPLETED
OL00795-2,O00795,2025-11-09,C022,P016,4,76.52,0.0600,Retail,UPI,COMPLETED
OL00795-3,O00795,2025-11-09,C022,P003,1,246.72,0.0600,Retail,UPI,COMPLETED
OL00796-1,O00796,2025-11-09,C037,P011,2,29.67,0.0700,Online,UPI,COMPLETED
OL00796-2,O00796,2025-11-09,C037,P014,4,34.54,0.0600,Online,UPI,COMPLETED
OL00797-1,O00797,2025-11-10,C063,P004,4,109.86,0.0400,Online,Card,COMPLETED
OL00797-2,O00797,2025-11-10,C063,P005,1,332.52,0.0500,Online,Card,COMPLETED
OL00798-1,O00798,2025-11-10,C070,P015,2,65.79,0.0700,Online,UPI,COMPLETED
OL00799-1,O00799,2025-11-10,C045,P014,3,35.03,0.0500,Online,UPI,CANCELLED
OL00800-1,O00800,2025-11-11,C054,P007,5,71.30,0.0600,Online,UPI,COMPLETED
OL00800-2,O00800,2025-11-11,C054,P002,3,194.77,0.0500,Online,UPI,COMPLETED
OL00801-1,O00801,2025-11-11,C068,P014,5,34.71,0.1200,Partner,Bank Transfer,COMPLETED
OL00801-2,O00801,2025-11-11,C068,P015,1,66.04,0.1200,Partner,Bank Transfer,COMPLETED
OL00802-1,O00802,2025-11-11,C067,P005,3,339.06,0.0700,Online,UPI,COMPLETED
OL00802-2,O00802,2025-11-11,C067,P015,2,64.88,0.0700,Online,UPI,COMPLETED
OL00802-3,O00802,2025-11-11,C067,P011,2,29.24,0.0700,Online,UPI,COMPLETED
